Серия МСК № 093551,OPEL,ЖЕЛТЫЙ,Аннулировано,05.04.2018,Общество с ограниченной ответственностью "Мостак",Разрешение аннулировано,7731315810,08.06.2017,82736,ASTRA STATION WAGON,ООО "Мостак",1167746454370,02.05.2017,7750№847736,1,ТХ23377,Москва,02.05.2017,7750№847736 ,с 08.06.2017 до 07.06.2022,2014,1,1
Серия МСК № 093552,OPEL,ЖЕЛТЫЙ,Аннулировано,29.11.2018,Общество с ограниченной ответственностью "Мостак",Разрешение аннулировано,7731315810,08.06.2017,82737,ASTRA STATION WAGON,ООО "Мостак",1167746454370,28.04.2017,7750№847612,1,УВ45777,Москва,28.04.2017,7750№847612 ,с 08.06.2017 до 07.06.2022,2014,1,1
Серия МСК № 093553,OPEL,ЖЕЛТЫЙ,Аннулировано,19.04.2018,Общество с ограниченной ответственностью "Мостак",Разрешение аннулировано,7731315810,08.06.2017,82738,ASTRA STATION WAGON,ООО "Мостак",1167746454370,28.04.2017,7750№847610,1,УК23877,Москва,28.04.2017,7750№847610 ,с 08.06.2017 до 07.06.2022,2014,1,1
Серия МСК № 093554,SKODA,ЖЕЛТЫЙ,Аннулировано,24.12.2018,Общество с ограниченной ответственностью "Мостак",Разрешение аннулировано,7731315810,08.06.2017,82739,OCTAVIA,ООО "Мостак",1167746454370,28.04.2017,7750№847608,1,ТХ40277,Москва,28.04.2017,7750№847608 ,с 08.06.2017 до 07.06.2022,2015,1,1
Серия МСК № 000588,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00481,LOGAN SR,ООО "Евротранссервис",1057748223653,,,1,О170ЕХ199,Москва,25.11.2010,77 УЕ 190071,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 000589,RENAULT,н/д,Истек срок действия,25.07.2011,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00482,FLUENCE,ООО "Евротранссервис",1057748223653,,,2,М763МЕ197,Москва,18.04.2011,356Л/11/А061,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000590,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00483,LOGAN SR,ООО "Евротранссервис",1057748223653,,,1,О165ЕХ199,Москва,09.06.2008,77 СМ 784072,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 000591,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00484,SR,ООО "Евротранссервис",1057748223653,,,1,М767УА199,Москва,19.12.2009,77 ТЕ 568482,с 01.09.2011 до 31.08.2016,2009,0,0
Серия МСК № 000592,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00485,SR,ООО "Евротранссервис",1057748223653,,,1,М766УА199,Москва,19.12.2009,77 ТЕ 568481,с 01.09.2011 до 31.08.2016,2009,0,0
Серия МСК № 000593,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00486,SR,ООО "Евротранссервис",1057748223653,,,1,Х612ЕТ197,Москва,28.12.2010,77 УЕ 232405,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000594,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00487,SR,ООО "Евротранссервис",1057748223653,,,1,М839УА199,Москва,19.12.2009,77 ТЕ 568640,с 01.09.2011 до 31.08.2016,2009,0,0
Серия МСК № 000595,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00488,SR,ООО "Евротранссервис",1057748223653,,,1,К201УТ199,Москва,13.02.2010,77 ТЕ 673290,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000596,RENAULT,н/д,Истек срок действия,25.07.2011,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00489,SR,ООО "Евротранссервис",1057748223653,,,1,Х618ЕТ197,Москва,28.12.2010,77 УЕ 232411,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000597,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00490,SR,ООО "Евротранссервис",1057748223653,,,1,М773УА199,Москва,19.12.2009,77 ТЕ 568488,с 01.09.2011 до 31.08.2016,2009,0,0
Серия МСК № 000598,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00491,SR,ООО "Евротранссервис",1057748223653,,,2,В678КТ197,Москва,14.03.2011,356Л/11/А042,с 01.09.2011 до 31.08.2016,2011,0,0
Серия МСК № 000599,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00492,FLUENCE,ООО "Евротранссервис",1057748223653,,,2,М779МЕ197,Москва,18.04.2011,356Л/11/А061,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000600,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00493,SR,ООО "Евротранссервис",1057748223653,,,1,Т481ВС197,Москва,30.09.2010,77 УЕ 057331,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000601,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00494,SR,ООО "Евротранссервис",1057748223653,,,1,К582УТ199,Москва,16.11.2010,77 УЕ 117207,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000602,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00495,SR,ООО "Евротранссервис",1057748223653,,,1,В851ЕС197,Москва,15.12.2010,77 УЕ 231546,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000603,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00496,SR,ООО "Евротранссервис",1057748223653,,,1,С910УС199,Москва,05.02.2010,77 ТЕ 643750,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000604,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00497,SR,ООО "Евротранссервис",1057748223653,,,1,Т896ВС197,Москва,05.10.2010,77 УЕ 057721,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000605,RENAULT,н/д,Истек срок действия,25.07.2011,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00498,SR,ООО "Евротранссервис",1057748223653,,,2,В682КТ197,Москва,14.03.2011,356Л/11/А042,с 01.09.2011 до 31.08.2016,2011,0,0
Серия МСК № 000606,RENAULT,н/д,Истек срок действия,19.11.2015,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00499,SR,ООО "Евротранссервис",1057748223653,,,1,К307УТ199,Москва,13.02.2010,77 ТЕ 673757,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 000607,RENAULT,н/д,Истек срок действия,13.02.2016,Общество с ограниченной ответственностью "Евротранссервис",,7726527583,01.09.2011,00500,SR,ООО "Евротранссервис",1057748223653,,,1,С486УС199,Москва,29.01.2010,77 ТЕ 643590,с 01.09.2011 до 31.08.2016,2009,0,0
Серия МСК № 010856,RENAULT,н/д,Истек срок действия,25.03.2016,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,,771801330687,12.12.2011,10601,FLUENCE,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,304770000397330,,,1,У053КУ197,Москва,,77 УЕ 417916,с 12.12.2011 до 11.12.2016,2010,0,0
Серия МСК № 010857,KIA,н/д,Истек срок действия,25.03.2016,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,,771801330687,12.12.2011,10602,ED CEE'D,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,304770000397330,,,1,О084РС197,Москва,,77 УС 971716,с 12.12.2011 до 11.12.2016,2011,0,0
Серия МСК № 010858,KIA,н/д,Истек срок действия,25.03.2016,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,,771801330687,12.12.2011,10603,ED CEE'D,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,304770000397330,,,1,Н580ОУ197,Москва,,77 УС 838020,с 12.12.2011 до 11.12.2016,2011,0,0
Серия МСК № 010859,OPEL,н/д,Истек срок действия,25.03.2016,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,,771801330687,12.12.2011,10604,ASTRA (A-H),ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,304770000397330,,,1,А749ХХ199,Москва,,77 ТЕ 897785,с 12.12.2011 до 11.12.2016,2008,0,0
Серия МСК № 010860,CHEVROLET,н/д,Истек срок действия,25.03.2016,ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,,771801330687,12.12.2011,10605,KLAN (J200/LACETTI),ТРОХИНА СВЕТЛАНА НИКОЛАЕВНА,304770000397330,,,1,О177ХК199,Москва,,77 ТЕ 771495,с 12.12.2011 до 11.12.2016,2010,0,0
Серия МСК № 010861,NISSAN,н/д,Истек срок действия,16.01.2016,БАЙТЕМИРОВ БАЙТЕМИР ЯРАШЕВИЧ,,774307299494,12.12.2011,10606,ALMERA CLASSIC 1.6SE,БАЙТЕМИРОВ БАЙТЕМИР ЯРАШЕВИЧ,311774633900600,,,1,У409РК197,Москва,23.11.2011,77 УС 939083,с 12.12.2011 до 11.12.2016,2007,0,0
Серия МСК № 010863,DAEWOO,н/д,Истек срок действия,12.12.2011,КАЗАРЯН АРТУР АРАРАТОВИЧ,,120802428526,12.12.2011,10607,NEXIA,КАЗАРЯН АРТУР АРАРАТОВИЧ,311122529800011,,,1,С516АС12,Москва,27.11.2011,12ХЕ002474,с 12.12.2011 до 11.12.2016,2011,0,0
Серия МСК № 010864,CHEVROLET,Другой цвет,Истек срок действия,25.05.2015,Казарцев Александр Сергеевич,,773500990323,12.12.2011,10608,AVEO,Казарцев Александр Сергеевич,309774632801240,,,1,Е668МХ197,Москва,11.11.2011,7701№528796 ,с 12.12.2011 до 11.12.2016,2005,0,0
Серия МСК № 010862,RENAULT,н/д,Истек срок действия,16.01.2016,БУЯНОВ НИКОЛАЙ ВИКТОРОВИЧ,,772336595092,12.12.2011,10609,LOGAN SR,БУЯНОВ НИКОЛАЙ ВИКТОРОВИЧ,310774634400352,,,1,Х778РА197,Москва,18.10.2011,77 УС 856360,с 12.12.2011 до 11.12.2016,2008,0,0
Серия МСК № 010866,RENAULT,н/д,Истек срок действия,12.12.2011,ЛЕОНОВ АЛЕКСАНДР ЕГОРОВИЧ,,772319455360,12.12.2011,10610,FLUENCE,ЛЕОНОВ АЛЕКСАНДР ЕГОРОВИЧ,310774634400014,,,1,О240ЕМ197,Москва,,77 УЕ 167291,с 12.12.2011 до 11.12.2016,2010,0,0
Серия МСК № 010867,HYUNDAI,н/д,Истек срок действия,04.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10611,ACCENT,ООО "АТП "Феникс",1047796252547,,,1,С830СУ199,Москва,05.04.2011,77 УЕ 388928,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 021435,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10612,SOLARIS,ООО "АТП "Феникс",1047796252547,,,2,Н131СН197,Москва,14.02.2012,77 УТ 126320,с 12.12.2011 до 11.12.2016,2011,0,0
Серия МСК № 010869,HYUNDAI,н/д,Истек срок действия,04.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10613,ACCENT,ООО "АТП "Феникс",1047796252547,,,1,С832СУ199,Москва,07.04.2011,77 УЕ 389061,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 010870,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10614,SONATA,ООО "АТП "Феникс",1047796252547,,,1,К831ХТ199,Москва,26.05.2010,77 ТЕ895833,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 010871,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10615,SONATA,ООО "АТП "Феникс",1047796252547,,,1,Н572УС199,Москва,07.04.2010,77 ТЕ 732406,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 010872,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10616,SONATA,ООО "АТП "Феникс",1047796252547,,,1,С232СУ199,Москва,06.08.2011,77 ТЕ 321411,с 12.12.2011 до 11.12.2016,2007,0,0
Серия МСК № 010873,HYUNDAI,н/д,Истек срок действия,04.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10617,SONATA,ООО "АТП "Феникс",1047796252547,,,1,С831СУ199,Москва,04.03.2011,77 УЕ 383926,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 010874,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10618,SONATA,ООО "АТП "Феникс",1047796252547,,,1,В064АК199,Москва,28.12.2010,77 РУ516683,с 12.12.2011 до 11.12.2016,2007,0,0
Серия МСК № 010875,HYUNDAI,н/д,Истек срок действия,23.12.2015,Общество с ограниченной ответственностью "АТП "ФЕНИКС",,7735503451,12.12.2011,10619,SONATA,ООО "АТП "Феникс",1047796252547,,,1,У680МА197,Москва,22.04.2011,77 УЕ 390044,с 12.12.2011 до 11.12.2016,2009,0,0
Серия МСК № 030422,CHEVROLET,н/д,Истек срок действия,12.12.2011,УГАРОВ ГЕННАДИЙ ИВАНОВИЧ,,771579143459,12.12.2011,10620,ORLANDO,УГАРОВ ГЕННАДИЙ ИВАНОВИЧ,310774634400211,,,1,Р246НО77,Москва,26.12.2012,7703№895024,с 12.12.2011 до 11.12.2016,2012,0,0
Серия МСК № 118402,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106980,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304241,2,ОН86677,Москва,05.09.2018,7761№043048 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118403,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106981,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304221,2,ОН86777,Москва,05.09.2018,7761№043049 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118404,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106982,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304245,2,ОН84777,Москва,04.09.2018,7761№043129 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 137410,SKODA,ЖЕЛТЫЙ,Действующее,08.04.2019,Общество с ограниченной ответственностью «АВТОСОЮЗ-ДРАЙВ»,Разрешение переоформлено,9701119120,10.09.2018,106983,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,05.04.2019,9908№289804,2,ОР02777,Москва,05.04.2019,9908№289804 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 135652,SKODA,ЖЕЛТЫЙ,Действующее,22.03.2019,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Разрешение переоформлено,9701119120,10.09.2018,106984,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,21.03.2019,9908№289034,2,ОР00677,Москва,21.03.2019,9908№289034 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 142159,SKODA,ЖЕЛТЫЙ,Действующее,05.06.2019,Общество с ограниченной отвтетственностью «АВТОСОЮЗ-ДРАЙВ»,Разрешение переоформлено,9701119120,10.09.2018,106985,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,31.05.2019,9912№346124,2,МР02377,Москва,31.05.2019,9912№346124 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118408,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106986,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304236,2,ОН85177,Москва,04.09.2018,7761№043133 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118409,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106987,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304220,2,ОН85277,Москва,04.09.2018,7761№043038 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118410,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106988,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304223,2,ОН85377,Москва,04.09.2018,7761№043134 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 134248,SKODA,ЖЕЛТЫЙ,Действующее,12.03.2019,Общество с ограниченной отвтетственностью «АВТОСОЮЗ-ДРАЙВ»,Разрешение переоформлено,9701119120,10.09.2018,106989,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,22.02.2019,9906№540217,2,НЕ57377,Москва,22.02.2019,9906№540217 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 152844,SKODA,ЖЕЛТЫЙ,Действующее,14.10.2019,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Выдан дубликат разрешения,9701119120,10.09.2018,106990,OCTAVIA,ООО "АВТОСОЮЗ - ДРАЙВ",1187746755448,04.09.2018,7761№043040,2,ОН85577,Москва,04.09.2018,7761№043040 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118413,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106991,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304232,2,ОН85677,Москва,04.09.2018,7761№043135 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118414,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106992,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304222,2,ОН85777,Москва,04.09.2018,7761№043136 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118415,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106993,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304238,2,ОН85877,Москва,04.09.2018,7761№043041 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118416,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106994,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304229,2,ОН85977,Москва,04.09.2018,7761№043137 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118417,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106995,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304239,2,ОН86077,Москва,04.09.2018,7761№043042 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118418,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - ДРАЙВ",Действующее разрешение,9701119120,10.09.2018,106996,OCTAVIA,ООО «АВТОСОЮЗ-ДРАЙВ»,1187746755448,28.08.2018,RC-FB678336-304235,2,ОН86177,Москва,04.09.2018,7761№043043 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118419,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - УДАЧА",Действующее разрешение,9710066820,10.09.2018,106997,OCTAVIA,ООО «АВТОСОЮЗ-УДАЧА»,1187746757494,28.08.2018,RC-FB678235-3042251,2,ОН86877,Москва,05.09.2018,7761№043050 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118420,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - УДАЧА",Действующее разрешение,9710066820,10.09.2018,106998,OCTAVIA,ООО «АВТОСОЮЗ-УДАЧА»,1187746757494,28.08.2018,RC-FB678235-3042264,2,ОН84577,Москва,04.09.2018,7761№043034 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 118422,SKODA,ЖЕЛТЫЙ,Действующее,10.09.2018,ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ "АВТОСОЮЗ - УДАЧА",Действующее разрешение,9710066820,10.09.2018,106999,OCTAVIA,ООО «АВТОСОЮЗ-УДАЧА»,1187746757494,28.08.2018,RC-FB678235-3042249,2,ОН81677,Москва,03.09.2018,7761№043005 ,с 10.09.2018 до 09.09.2023,2018,1,1
Серия МСК № 005854,HYUNDAI,н/д,Истек срок действия,15.01.2016,Петренко Дмитрий,,772628828611,01.09.2011,05781,STAREX,Петренко Дмитрий Валерьевич,309774621100404,,,1,Т781ВМ197,Москва,14.09.2010,77УВ 987790,с 01.09.2011 до 31.08.2016,2002,0,0
Серия МСК № 034526,CHEVROLET,н/д,Истек срок действия,26.08.2011,МУСТАФАЕВ ИЛХАМ АГАБАЛА-ОГЛЫ,,330406001820,01.09.2011,05782,ORLANDO,МУСТАФАЕВ ИЛХАМ АГАБАЛА-ОГЛЫ,308330416200032,,,1,Р600ОТ33,Москва,05.06.2013,33 07 349957 ,с 01.09.2011 до 31.08.2016,2012,0,0
Серия МСК № 005890,ВАЗ,н/д,Истек срок действия,26.08.2011,Ананян Ален Александрович,,400501114176,01.09.2011,05783,21703 ПРИОРА,Ананян Ален Александрович,311402423700022,,,1,М438КК40,Москва,05.10.2010,40УМ100470,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 009903,HYUNDAI,н/д,Истек срок действия,15.01.2016,ДЕМИДОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ,,771989066254,01.09.2011,05784,SOLARIS,ДЕМИДОВ АЛЕКСАНДР ВАСИЛЬЕВИЧ,311774622100934,,,1,Н567ОУ197,Москва,12.10.2011,77 УС 838202,с 01.09.2011 до 31.08.2016,2011,0,0
Серия МСК № 005891,HYUNDAI,н/д,Истек срок действия,12.03.2016,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05785,SONATA,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,У219ТТ150,Москва,,50 ХА 902229,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 005892,KIA,н/д,Истек срок действия,27.11.2015,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05786,SPECTRA (FB2272),РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,Р173НЕ190,Москва,,50 УР 622156,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 005893,DAEWOO,н/д,Истек срок действия,27.11.2015,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05787,NEXIA,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,Р432ЕЕ190,Москва,,50 ТХ 598860,с 01.09.2011 до 31.08.2016,2010,0,0
Серия МСК № 005894,KIA,н/д,Истек срок действия,27.11.2015,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05788,SPECTRA,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,Р668КК190,Москва,,50 УВ 606431,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 005895,KIA,н/д,Истек срок действия,12.03.2016,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05789,SPECTRA,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,Х876ВР190,Москва,,50 УВ 649329,с 01.09.2011 до 31.08.2016,2008,0,0
Серия МСК № 016247,RENAULT,н/д,Истек срок действия,12.03.2016,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,,504210351454,01.09.2011,05790,SR,РЫННОВ ВИТАЛИЙ АНАТОЛИЕВИЧ,304504226100081,,,1,А933РТ190,Москва,17.02.2012,50ХМ935845,с 01.09.2011 до 31.08.2016,2009,0,0
